       Time_s           01           02           03           04           05
   1.4500E-06   8.0000E+01   3.0000E+02   1.5661E+04   5.8834E+00   1.1774E+05
   1.4550E-06   8.0000E+01   3.0000E+02   1.5661E+04   5.9179E+00   1.1843E+05
   1.4600E-06   8.0000E+01   3.0000E+02   1.5661E+04   5.9531E+00   1.1913E+05
   1.4650E-06   8.0000E+01   3.0000E+02   1.5661E+04   5.9887E+00   1.1984E+05
   1.4700E-06   8.0000E+01   3.0000E+02   1.5683E+04   6.0270E+00   1.2061E+05
   1.4750E-06   8.0000E+01   3.0000E+02   1.5683E+04   6.0610E+00   1.2129E+05
   1.4800E-06   8.0000E+01   3.0000E+02   1.5683E+04   6.0962E+00   1.2200E+05
   1.4850E-06   8.0000E+01   3.0000E+02   1.5683E+04   6.1323E+00   1.2272E+05
   1.4900E-06   8.0000E+01   3.0000E+02   1.5683E+04   6.1688E+00   1.2345E+05
   1.4950E-06   8.0000E+01   3.0000E+02   1.5705E+04   6.2082E+00   1.2424E+05
   1.5000E-06   8.0000E+01   3.0000E+02   1.5705E+04   6.2431E+00   1.2494E+05
   1.5050E-06   8.0000E+01   3.0000E+02   1.5705E+04   6.2793E+00   1.2566E+05
   1.5100E-06   8.0000E+01   3.0000E+02   1.5705E+04   6.3163E+00   1.2640E+05
   1.5150E-06   8.0000E+01   3.0000E+02   1.5705E+04   6.3539E+00   1.2716E+05
   1.5200E-06   8.0000E+01   3.0000E+02   1.5728E+04   6.3945E+00   1.2797E+05
   1.5250E-06   8.0000E+01   3.0000E+02   1.5728E+04   6.4302E+00   1.2869E+05
   1.5300E-06   8.0000E+01   3.0000E+02   1.5728E+04   6.4674E+00   1.2943E+05
   1.5350E-06   8.0000E+01   3.0000E+02   1.5728E+04   6.5055E+00   1.3019E+05
   1.5400E-06   8.0000E+01   3.0000E+02   1.5728E+04   6.5441E+00   1.3096E+05
   1.5450E-06   8.0000E+01   3.0000E+02   1.5750E+04   6.5846E+00   1.3178E+05
   1.5500E-06   8.0000E+01   3.0000E+02   1.5750E+04   6.6219E+00   1.3252E+05
   1.5550E-06   8.0000E+01   3.0000E+02   1.5750E+04   6.6604E+00   1.3329E+05
   1.5600E-06   8.0000E+01   3.0000E+02   1.5750E+04   6.6996E+00   1.3408E+05
   1.5650E-06   8.0000E+01   3.0000E+02   1.5750E+04   6.7394E+00   1.3488E+05
   1.5700E-06   8.0000E+01   3.0000E+02   1.5774E+04   6.7802E+00   1.3569E+05
   1.5750E-06   8.0000E+01   3.0000E+02   1.5774E+04   6.8189E+00   1.3647E+05
   1.5800E-06   8.0000E+01   3.0000E+02   1.5774E+04   6.8586E+00   1.3727E+05
   1.5850E-06   8.0000E+01   3.0000E+02   1.5774E+04   6.8991E+00   1.3808E+05
   1.5900E-06   8.0000E+01   3.0000E+02   1.5797E+04   6.9419E+00   1.3893E+05
   1.5950E-06   8.0000E+01   3.0000E+02   1.5797E+04   6.9808E+00   1.3971E+05
   1.6000E-06   8.0000E+01   3.0000E+02   1.5797E+04   7.0212E+00   1.4052E+05
   1.6050E-06   8.0000E+01   3.0000E+02   1.5797E+04   7.0624E+00   1.4135E+05
   1.6100E-06   8.0000E+01   3.0000E+02   1.5797E+04   7.1041E+00   1.4218E+05
   1.6150E-06   8.0000E+01   3.0000E+02   1.5821E+04   7.1469E+00   1.4304E+05
   1.6200E-06   8.0000E+01   3.0000E+02   1.5821E+04   7.1875E+00   1.4385E+05
   1.6250E-06   8.0000E+01   3.0000E+02   1.5821E+04   7.2293E+00   1.4469E+05
   1.6300E-06   8.0000E+01   3.0000E+02   1.5821E+04   7.2718E+00   1.4554E+05
   1.6350E-06   8.0000E+01   3.0000E+02   1.5846E+04   7.3169E+00   1.4644E+05
   1.6400E-06   8.0000E+01   3.0000E+02   1.5846E+04   7.3576E+00   1.4726E+05
   1.6450E-06   8.0000E+01   3.0000E+02   1.5846E+04   7.3999E+00   1.4811E+05
   1.6500E-06   8.0000E+01   3.0000E+02   1.5846E+04   7.4432E+00   1.4897E+05
   1.6550E-06   8.0000E+01   3.0000E+02   1.5869E+04   7.4891E+00   1.4989E+05
   1.6600E-06   8.0000E+01   3.0000E+02   1.5869E+04   7.5309E+00   1.5073E+05
   1.6650E-06   8.0000E+01   3.0000E+02   1.5869E+04   7.5742E+00   1.5160E+05
   1.6700E-06   8.0000E+01   3.0000E+02   1.5869E+04   7.6184E+00   1.5248E+05
   1.6750E-06   8.0000E+01   3.0000E+02   1.5893E+04   7.6660E+00   1.5344E+05
   1.6800E-06   8.0000E+01   3.0000E+02   1.5893E+04   7.7085E+00   1.5429E+05
   1.6850E-06   8.0000E+01   3.0000E+02   1.5893E+04   7.7526E+00   1.5517E+05
   1.6900E-06   8.0000E+01   3.0000E+02   1.5893E+04   7.7977E+00   1.5608E+05
   1.6950E-06   8.0000E+01   3.0000E+02   1.5918E+04   7.8464E+00   1.5705E+05
   1.7000E-06   8.0000E+01   3.0000E+02   1.5918E+04   7.8898E+00   1.5792E+05
   1.7050E-06   8.0000E+01   3.0000E+02   1.5918E+04   7.9349E+00   1.5882E+05
   1.7100E-06   8.0000E+01   3.0000E+02   1.5918E+04   7.9809E+00   1.5975E+05
   1.7150E-06   8.0000E+01   3.0000E+02   1.5944E+04   8.0308E+00   1.6074E+05
   1.7200E-06   8.0000E+01   3.0000E+02   1.5944E+04   8.0750E+00   1.6163E+05
   1.7250E-06   8.0000E+01   3.0000E+02   1.5944E+04   8.1211E+00   1.6255E+05
   1.7300E-06   8.0000E+01   3.0000E+02   1.5944E+04   8.1682E+00   1.6350E+05
   1.7350E-06   8.0000E+01   3.0000E+02   1.5970E+04   8.2192E+00   1.6452E+05
   1.7400E-06   8.0000E+01   3.0000E+02   1.5970E+04   8.2643E+00   1.6542E+05
   1.7450E-06   8.0000E+01   3.0000E+02   1.5970E+04   8.3114E+00   1.6637E+05
   1.7500E-06   8.0000E+01   3.0000E+02   1.5970E+04   8.3595E+00   1.6733E+05
   1.7550E-06   8.0000E+01   3.0000E+02   1.5997E+04   8.4117E+00   1.6838E+05
   1.7600E-06   8.0000E+01   3.0000E+02   1.5997E+04   8.4578E+00   1.6930E+05
   1.7650E-06   8.0000E+01   3.0000E+02   1.5997E+04   8.5059E+00   1.7026E+05
   1.7700E-06   8.0000E+01   3.0000E+02   1.5997E+04   8.5550E+00   1.7125E+05
   1.7750E-06   8.0000E+01   3.0000E+02   1.6021E+04   8.6065E+00   1.7228E+05
   1.7800E-06   8.0000E+01   3.0000E+02   1.6021E+04   8.6548E+00   1.7325E+05
   1.7850E-06   8.0000E+01   3.0000E+02   1.6021E+04   8.7044E+00   1.7424E+05
   1.7900E-06   8.0000E+01   3.0000E+02   1.6048E+04   8.7606E+00   1.7537E+05
   1.7950E-06   8.0000E+01   3.0000E+02   1.6048E+04   8.8075E+00   1.7631E+05
   1.8000E-06   8.0000E+01   3.0000E+02   1.6048E+04   8.8569E+00   1.7730E+05
   1.8050E-06   8.0000E+01   3.0000E+02   1.6048E+04   8.9077E+00   1.7832E+05
   1.8100E-06   8.0000E+01   3.0000E+02   1.6074E+04   8.9628E+00   1.7942E+05
   1.8150E-06   8.0000E+01   3.0000E+02   1.6074E+04   9.0120E+00   1.8040E+05
   1.8200E-06   8.0000E+01   3.0000E+02   1.6074E+04   9.0631E+00   1.8143E+05
   1.8250E-06   8.0000E+01   3.0000E+02   1.6074E+04   9.1154E+00   1.8248E+05
   1.8300E-06   8.0000E+01   3.0000E+02   1.6100E+04   9.1703E+00   1.8358E+05
   1.8350E-06   8.0000E+01   3.0000E+02   1.6100E+04   9.2214E+00   1.8460E+05
   1.8400E-06   8.0000E+01   3.0000E+02   1.6100E+04   9.2741E+00   1.8566E+05
   1.8450E-06   8.0000E+01   3.0000E+02   1.6125E+04   9.3312E+00   1.8680E+05
   1.8500E-06   8.0000E+01   3.0000E+02   1.6125E+04   9.3824E+00   1.8783E+05
   1.8550E-06   8.0000E+01   3.0000E+02   1.6125E+04   9.4356E+00   1.8889E+05
   1.8600E-06   8.0000E+01   3.0000E+02   1.6150E+04   9.4950E+00   1.9008E+05
   1.8650E-06   8.0000E+01   3.0000E+02   1.6150E+04   9.5461E+00   1.9111E+05
   1.8700E-06   8.0000E+01   3.0000E+02   1.6150E+04   9.5998E+00   1.9219E+05
   1.8750E-06   8.0000E+01   3.0000E+02   1.6150E+04   9.6548E+00   1.9329E+05
   1.8800E-06   8.0000E+01   3.0000E+02   1.6176E+04   9.7127E+00   1.9445E+05
   1.8850E-06   8.0000E+01   3.0000E+02   1.6176E+04   9.7668E+00   1.9553E+05
   1.8900E-06   8.0000E+01   3.0000E+02   1.6176E+04   9.8225E+00   1.9665E+05
   1.8950E-06   8.0000E+01   3.0000E+02   1.6203E+04   9.8831E+00   1.9786E+05
   1.9000E-06   8.0000E+01   3.0000E+02   1.6203E+04   9.9370E+00   1.9894E+05
   1.9050E-06   8.0000E+01   3.0000E+02   1.6203E+04   9.9931E+00   2.0007E+05
   1.9100E-06   8.0000E+01   3.0000E+02   1.6229E+04   1.0056E+01   2.0133E+05
   1.9150E-06   8.0000E+01   3.0000E+02   1.6229E+04   1.0110E+01   2.0241E+05
   1.9200E-06   8.0000E+01   3.0000E+02   1.6229E+04   1.0167E+01   2.0355E+05
   1.9250E-06   8.0000E+01   3.0000E+02   1.6229E+04   1.0225E+01   2.0471E+05
   1.9300E-06   8.0000E+01   3.0000E+02   1.6256E+04   1.0286E+01   2.0594E+05
   1.9350E-06   8.0000E+01   3.0000E+02   1.6256E+04   1.0343E+01   2.0708E+05
   1.9400E-06   8.0000E+01   3.0000E+02   1.6256E+04   1.0402E+01   2.0826E+05
   1.9450E-06   8.0000E+01   3.0000E+02   1.6281E+04   1.0464E+01   2.0951E+05
   1.9500E-06   8.0000E+01   3.0000E+02   1.6281E+04   1.0522E+01   2.1067E+05
   1.9550E-06   8.0000E+01   3.0000E+02   1.6305E+04   1.0588E+01   2.1200E+05
   1.9600E-06   8.0000E+01   3.0000E+02   1.6305E+04   1.0645E+01   2.1313E+05
   1.9650E-06   8.0000E+01   3.0000E+02   1.6305E+04   1.0704E+01   2.1432E+05
   1.9700E-06   8.0000E+01   3.0000E+02   1.6305E+04   1.0765E+01   2.1554E+05
   1.9750E-06   8.0000E+01   3.0000E+02   1.6332E+04   1.0830E+01   2.1684E+05
   1.9800E-06   8.0000E+01   3.0000E+02   1.6332E+04   1.0890E+01   2.1804E+05
   1.9850E-06   8.0000E+01   3.0000E+02   1.6357E+04   1.0958E+01   2.1941E+05
   1.9900E-06   8.0000E+01   3.0000E+02   1.6357E+04   1.1016E+01   2.2058E+05
   1.9950E-06   8.0000E+01   3.0000E+02   1.6357E+04   1.1078E+01   2.2181E+05
   2.0000E-06   8.0000E+01   3.0000E+02   1.6357E+04   1.1141E+01   2.2308E+05
   2.0050E-06   8.0000E+01   3.0000E+02   1.6385E+04   1.1208E+01   2.2442E+05
